ID_cliente,Recencia,Frequencia,Valor,R_quartil,F_quartil,V_quartil,RFV_Score,acoes de marketing/crm
13391,203,1,59.8,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13394,1,8,2520.02,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13395,185,1,307.72,D,D,C,DDC,
13396,29,2,1360.99,B,C,B,BCB,
13397,72,5,1544.13,C,B,A,CBA,
13398,192,1,457.34,D,D,C,DDC,
13402,127,2,621.23,C,C,C,CCC,
13403,17,1,75.0,A,D,D,ADD,
13404,1,2,252.49,A,C,D,ACD,
13405,74,3,572.451,C,B,C,CBC,
13408,1,62,28117.04,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13410,24,5,1003.0600000000001,B,B,B,BBB,
13411,107,1,213.55,C,D,D,CDD,
13414,133,3,1390.5,C,B,B,CBB,
13416,43,2,712.5,B,C,B,BCB,
13417,4,2,640.8299999999999,A,C,C,ACC,
13418,11,18,6127.43,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13419,63,1,221.06,C,D,D,CDD,
13420,149,2,159.85,D,C,D,DCD,
13421,40,2,1851.08,B,C,A,BCA,
13425,108,3,1624.21,C,B,A,CBA,
13426,0,10,3641.32,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13427,19,3,582.6,B,B,C,BBC,
13428,10,1,218.47,A,D,D,ADD,
13429,10,4,1006.8000000000001,A,B,B,ABB,
13430,18,2,679.45,B,C,B,BCB,
13431,67,2,1269.1,C,C,B,CCB,
13434,74,2,534.24,C,C,C,CCC,
13435,5,7,3809.89,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13436,1,1,196.89,A,D,D,ADD,
13437,14,7,3408.06,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13439,255,1,283.71,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13441,91,1,296.64,C,D,D,CDD,
13447,23,3,1129.14,B,B,B,BBB,
13448,16,6,3539.37,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13449,23,1,291.88,B,D,D,BDD,
13450,26,6,2043.72,B,A,A,BAA,
13451,26,5,2976.15,B,B,A,BBA,
13452,259,2,590.0,D,C,C,DCC,
13453,165,2,356.98,D,C,C,DCC,
13455,24,2,1058.3400000000001,B,C,B,BCB,
13456,17,6,1766.72,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13458,7,14,9646.57,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13460,29,2,183.44,B,C,D,BCD,
13461,38,3,1445.0,B,B,B,BBB,
13462,252,1,151.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13464,58,1,674.68,C,D,B,CDB,
13466,184,1,307.9,D,D,C,DDC,
13467,10,2,1083.71,A,C,B,ACB,
13468,1,38,5704.97,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13470,99,2,165.0,C,C,D,CCD,
13471,1,4,2531.58,A,B,A,ABA,
13473,60,2,422.64,C,C,C,CCC,
13474,236,1,229.59,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13475,191,4,1431.78,D,B,B,DBB,
13476,178,2,1238.47,D,C,B,DCB,
13477,37,6,1454.58,B,A,B,BAB,
13479,200,2,300.95,D,C,C,DCC,
13481,45,5,1804.56,B,B,A,BBA,
13482,232,1,184.64,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13483,65,1,140.34,C,D,D,CDD,
13484,241,1,313.8,D,D,C,DDC,
13485,233,1,454.24,D,D,C,DDC,
13486,78,3,1122.4099999999999,C,B,B,CBB,
13487,57,3,575.4,C,B,C,CBC,
13488,17,13,8968.31,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13489,105,4,449.52,C,B,C,CBC,
13491,51,10,1215.82,C,A,B,CAB,
13494,311,1,316.26000000000005,D,D,C,DDC,
13495,7,5,2044.87,A,B,A,ABA,
13496,10,2,653.3299999999999,A,C,B,ACB,
13497,282,2,348.05,D,C,C,DCC,
13499,17,5,1159.1100000000001,A,B,B,ABB,
13500,23,3,1166.77,B,B,B,BBB,
13502,16,3,292.0,A,B,D,ABD,
13503,71,1,216.85,C,D,D,CDD,
13504,64,1,295.93,C,D,D,CDD,
13506,316,2,458.52,D,C,C,DCC,
13507,3,4,2479.16,A,B,A,ABA,
13508,243,1,110.97,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13509,8,7,979.72,A,A,B,AAB,
13510,1,4,1791.56,A,B,A,ABA,
13512,260,1,251.21,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13513,126,1,205.1,C,D,D,CDD,
13514,73,1,152.20000000000002,C,D,D,CDD,
13515,72,4,891.12,C,B,B,CBB,
13516,21,3,1389.41,B,B,B,BBB,
13517,59,3,2128.42,C,B,A,CBA,
13518,85,1,659.4399999999999,C,D,B,CDB,
13519,78,1,122.75,C,D,D,CDD,
13521,1,3,1093.65,A,B,B,ABB,
13522,30,1,125.8,B,D,D,BDD,
13523,33,5,3964.88,B,B,A,BBA,
13524,40,5,680.1800000000001,B,B,B,BBB,
13525,14,2,628.78,A,C,C,ACC,
13527,33,7,2287.51,B,A,A,BAA,
13529,78,2,307.76,C,C,C,CCC,
13531,205,2,483.79999999999995,D,C,C,DCC,
13532,33,1,210.31,B,D,D,BDD,
13533,182,3,270.79,D,B,D,DBD,
13534,2,25,5870.08,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13536,1,7,3448.29,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13538,43,7,1280.8500000000001,B,A,B,BAB,
13539,85,3,631.34,C,B,C,CBC,
13544,39,2,291.40999999999997,B,C,D,BCD,
13546,12,3,626.99,A,B,C,ABC,
13548,96,2,682.41,C,C,B,CCB,
13549,25,7,918.2,B,A,B,BAB,
13551,319,1,91.8,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13552,66,12,3740.07,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
13555,73,4,4149.28,C,B,A,CBA,
13557,28,2,584.06,B,C,C,BCC,
13558,5,4,605.06,A,B,C,ABC,
13560,7,1,174.37,A,D,D,ADD,
13561,215,1,141.86,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13562,81,3,1799.33,C,B,A,CBA,
13563,84,2,777.53,C,C,B,CCB,
13564,144,3,1749.02,D,B,A,DBA,
13565,19,2,240.22,B,C,D,BCD,
13566,40,2,874.71,B,C,B,BCB,
13568,173,1,192.85,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13569,17,2,373.75,A,C,C,ACC,
13570,243,1,239.49,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13571,12,12,2092.32,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13572,205,1,1384.25,D,D,B,DDB,
13573,50,2,294.4,B,C,D,BCD,
13575,23,5,732.0699999999999,B,B,B,BBB,
13576,10,18,6717.34,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13577,25,4,1687.6,B,B,A,BBA,
13579,14,2,467.03999999999996,A,C,C,ACC,
13581,309,1,118.0,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13583,155,1,781.03,D,D,B,DDB,
13584,306,1,142.4,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13587,63,1,712.4,C,D,B,CDB,
13588,15,8,2473.52,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13589,14,2,379.65,A,C,C,ACC,
13590,11,6,1981.92,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13591,64,3,1117.1299999999999,C,B,B,CBB,
13592,35,4,247.95999999999998,B,B,D,BBD,
13593,108,5,2037.0800000000002,C,B,A,CBA,
13594,52,1,396.97,C,D,C,CDC,
13596,5,2,697.04,A,C,B,ACB,
13598,47,1,180.17,B,D,D,BDD,
13599,1,21,5153.67,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13600,312,1,219.52,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13601,45,2,693.3199999999999,B,C,B,BCB,
13602,64,1,428.89,C,D,C,CDC,
13603,26,1,164.34,B,D,D,BDD,
13606,29,3,280.53999999999996,B,B,D,BBD,
13607,40,1,678.01,B,D,B,BDB,
13610,12,7,1131.8799999999999,A,A,B,AAB,
13611,89,3,1171.8000000000002,C,B,B,CBB,
13614,24,4,1610.46,B,B,A,BBA,
13615,318,1,417.69,D,D,C,DDC,
13617,40,3,544.1800000000001,B,B,C,BBC,
13618,173,1,177.34,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13621,116,1,213.85,C,D,D,CDD,
13623,30,5,747.78,B,B,B,BBB,
13626,252,1,257.23,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13627,59,5,1638.47,C,B,A,CBA,
13629,23,11,7792.36,B,A,A,BAA,
13630,5,6,2024.08,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13631,99,11,3070.42,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
13632,24,5,2121.27,B,B,A,BBA,
13634,33,5,1575.1599999999999,B,B,A,BBA,
13635,67,1,1071.03,C,D,B,CDB,
13636,36,5,949.12,B,B,B,BBB,
13637,52,3,810.5,C,B,B,CBB,
13638,15,1,122.64,A,D,D,ADD,
13639,74,1,1033.34,C,D,B,CDB,
13642,215,1,354.8,D,D,C,DDC,
13643,31,3,519.44,B,B,C,BBC,
13644,16,4,2624.26,A,B,A,ABA,
13645,120,1,252.1,C,D,D,CDD,
13647,9,4,1678.1200000000001,A,B,A,ABA,
13649,256,2,346.6,D,C,C,DCC,
13650,16,6,1836.34,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13651,35,2,94.2,B,C,D,BCD,
13652,45,3,1095.08,B,B,B,BBB,
13654,43,6,2707.33,B,A,A,BAA,
13655,114,2,932.97,C,C,B,CCB,
13656,164,2,379.65,D,C,C,DCC,
13657,10,2,382.14,A,C,C,ACC,
13658,9,5,2639.17,A,B,A,ABA,
13659,205,2,1573.2,D,C,A,DCA,
13662,85,3,897.76,C,B,B,CBB,
13663,179,1,189.47,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13666,60,3,84.65,C,B,D,CBD,
13667,149,1,305.02,D,D,C,DDC,
13668,2,21,6363.59,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13669,50,2,218.54999999999998,B,C,D,BCD,
13670,75,1,349.7,C,D,C,CDC,
13672,301,2,186.39000000000001,D,C,D,DCD,
13673,18,2,396.91999999999996,B,C,C,BCC,
13675,151,2,486.82000000000005,D,C,C,DCC,
13678,151,1,232.6,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13680,1,4,3722.42,A,B,A,ABA,
13681,17,4,827.83,A,B,B,ABB,
13682,187,1,59.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13684,285,1,67.23,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13685,2,3,3098.52,A,B,A,ABA,
13686,182,1,72.0,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13689,63,1,910.0,C,D,B,CDB,
13690,59,1,172.25,C,D,D,CDD,
13692,24,3,1488.3200000000002,B,B,B,BBB,
13694,3,40,37030.67,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13695,31,15,2504.13,B,A,A,BAA,
13697,38,1,151.29999999999998,B,D,D,BDD,
13699,155,1,308.58000000000004,D,D,C,DDC,
13700,26,10,2265.12,B,A,A,BAA,
13703,318,1,99.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13704,5,9,2308.06,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13705,7,3,711.86,A,B,B,ABB,
13706,302,1,330.79,D,D,C,DDC,
13707,267,2,806.41,D,C,B,DCB,
13708,271,1,296.88,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13709,3,13,6328.05,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13710,31,1,180.48,B,D,D,BDD,
13711,218,2,252.06,D,C,D,DCD,
13712,246,1,228.84,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13715,281,5,1079.3400000000001,D,B,B,DBB,
13716,269,1,138.28,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13717,32,6,1445.01,B,A,B,BAB,
13718,246,2,306.55,D,C,C,DCC,
13719,15,5,1041.68,A,B,B,ABB,
13720,116,4,799.9,C,B,B,CBB,
13721,36,1,524.14,B,D,C,BDC,
13722,131,3,2375.41,C,B,A,CBA,
13723,217,1,199.85,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13725,49,8,1980.56,B,A,A,BAA,
13726,38,2,1079.66,B,C,B,BCB,
13727,28,2,333.48,B,C,C,BCC,
13728,36,6,1016.14,B,A,B,BAB,
13730,135,2,752.6,C,C,B,CCB,
13731,219,2,610.59,D,C,C,DCC,
13732,28,1,491.86,B,D,C,BDC,
13735,24,4,2885.24,B,B,A,BBA,
13736,5,2,731.9,A,C,B,ACB,
13737,200,1,339.6,D,D,C,DDC,
13739,18,1,216.9,B,D,D,BDD,
13740,240,1,350.75,D,D,C,DDC,
13741,71,3,668.4300000000001,C,B,B,CBB,
13742,16,12,3131.02,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13743,2,7,1341.6,A,A,B,AAB,
13744,95,2,1156.36,C,C,B,CCB,
13745,162,1,300.04,D,D,C,DDC,
13747,373,1,79.6,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13748,95,5,948.25,C,B,B,CBB,
13750,53,5,1647.26,C,B,A,CBA,
13751,288,1,296.25,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13752,124,6,1186.2800000000002,C,A,B,CAB,
13753,287,1,741.26,D,D,B,DDB,
13754,151,2,282.6,D,C,D,DCD,
13755,3,9,2161.35,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13756,2,14,5189.52,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13758,11,7,3190.55,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13759,33,2,659.4100000000001,B,C,B,BCB,
13760,54,2,286.79,C,C,D,CCD,
13761,50,2,1070.6499999999999,B,C,B,BCB,
13762,218,1,306.72,D,D,C,DDC,
13763,63,1,1714.96,C,D,A,CDA,
13764,70,3,1521.76,C,B,B,CBB,
13767,2,37,17220.36,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13769,2,10,2796.51,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13771,64,4,2634.45,C,B,A,CBA,
13772,33,3,1132.13,B,B,B,BBB,
13774,81,1,345.0,C,D,C,CDC,
13777,0,29,10952.98,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13778,103,1,178.7,C,D,D,CDD,
13780,7,2,360.01,A,C,C,ACC,
13781,250,1,127.84,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13782,12,6,912.0,A,A,B,AAB,
13784,9,11,2462.79,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13786,367,1,230.4,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13787,75,2,309.03999999999996,C,C,C,CCC,
13790,4,1,348.8,A,D,C,ADC,
13791,127,2,1516.0,C,C,B,CCB,
13792,66,2,195.55,C,C,D,CCD,
13798,1,55,31015.77,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13799,116,2,688.86,C,C,B,CCB,
13800,309,1,558.32,D,D,C,DDC,
13801,66,1,324.8,C,D,C,CDC,
13802,138,2,2438.1,C,C,A,CCA,
13803,255,1,277.07,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13804,30,7,2635.79,B,A,A,BAA,
13805,52,2,924.6,C,C,B,CCB,
13806,63,1,256.38,C,D,D,CDD,
13807,367,1,112.6,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13808,5,5,1747.66,A,B,A,ABA,
13819,301,3,1140.35,D,B,B,DBB,
13821,144,2,385.64,D,C,C,DCC,
13822,5,2,632.0,A,C,C,ACC,
13823,18,2,957.66,B,C,B,BCB,
13824,32,5,1698.94,B,B,A,BBA,
13826,176,1,189.5,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13827,57,3,412.05,C,B,C,CBC,
13828,22,1,209.49,B,D,D,BDD,
13831,16,6,2202.99,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13832,19,1,52.2,B,D,D,BDD,
13833,159,1,384.8,D,D,C,DDC,
13835,25,4,834.5699999999999,B,B,B,BBB,
13837,211,2,271.24,D,C,D,DCD,
13838,5,4,691.73,A,B,B,ABB,
13841,252,1,85.0,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13842,58,9,3385.62,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
13844,11,1,361.62,A,D,C,ADC,
13845,64,1,312.98,C,D,C,CDC,
13846,24,3,865.06,B,B,B,BBB,
13848,92,3,1255.0,C,B,B,CBB,
13849,51,2,1537.9499999999998,C,C,A,CCA,
13850,129,1,1595.48,C,D,A,CDA,
13851,95,3,2651.46,C,B,A,CBA,
13853,57,1,1090.14,C,D,B,CDB,
13854,8,25,8109.52,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13856,168,3,388.5,D,B,C,DBC,
13858,57,1,216.17,C,D,D,CDD,
13859,326,1,201.16,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13860,1,5,1245.9,A,B,B,ABB,
13862,18,8,2209.36,B,A,A,BAA,
13863,247,1,305.78,D,D,C,DDC,
13865,58,4,501.56,C,B,C,CBC,
13866,74,1,145.67000000000002,C,D,D,CDD,
13867,31,3,1015.2900000000002,B,B,B,BBB,
13868,38,1,507.54,B,D,C,BDC,
13869,123,4,3104.95,C,B,A,CBA,
13870,2,8,2770.94,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13871,22,13,6403.25,B,A,A,BAA,
13873,119,3,389.6,C,B,C,CBC,
13874,358,1,540.45,D,D,C,DDC,
13875,53,5,1786.79,C,B,A,CBA,
13876,63,1,122.7,C,D,D,CDD,
13877,86,1,117.24,C,D,D,CDD,
13878,54,1,1281.53,C,D,B,CDB,
13880,21,13,3219.77,B,A,A,BAA,
13881,3,19,14907.58,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13882,2,5,1191.13,A,B,B,ABB,
13883,10,5,2674.48,A,B,A,ABA,
13884,7,5,787.6,A,B,B,ABB,
13885,189,2,506.79999999999995,D,C,C,DCC,
13886,71,1,243.56,C,D,D,CDD,
13887,204,1,349.55,D,D,C,DDC,
13888,119,2,605.63,C,C,C,CCC,
13889,92,1,416.9,C,D,C,CDC,
13890,1,10,1883.81,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13892,26,4,632.9699999999999,B,B,C,BBC,
13893,297,1,821.1,D,D,B,DDB,
13894,23,3,564.62,B,B,C,BBC,
13895,28,4,2593.07,B,B,A,BBA,
13897,50,1,311.16,B,D,C,BDC,
13898,325,1,155.93,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13899,16,2,388.52,A,C,C,ACC,
13900,192,2,732.45,D,C,B,DCB,
13901,72,5,2867.2,C,B,A,CBA,
13904,37,2,332.64,B,C,C,BCC,
13908,79,4,2369.55,C,B,A,CBA,
13911,57,9,2580.91,C,A,A,CAA,"Churn! clientes que gastaram bastante e fizeram muitas compras, enviar cupons de desconto para tentar recuperar"
13914,11,2,626.45,A,C,C,ACC,
13917,49,2,272.03999999999996,B,C,D,BCD,
13918,49,2,1212.84,B,C,B,BCB,
13922,351,1,172.25,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13923,53,1,351.13,C,D,C,CDC,
13924,1,6,1838.85,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13925,92,4,678.25,C,B,B,CBB,
13926,23,1,223.85,B,D,D,BDD,
13927,74,1,348.99,C,D,C,CDC,
13928,10,4,464.57000000000005,A,B,C,ABC,
13929,169,2,842.6500000000001,D,C,B,DCB,
13930,57,2,337.34000000000003,C,C,C,CCC,
13931,95,2,1237.53,C,C,B,CCB,
13932,294,1,307.4,D,D,C,DDC,
13933,109,2,608.79,C,C,C,CCC,
13934,263,1,922.1,D,D,B,DDB,
13936,179,1,376.58,D,D,C,DDC,
13937,169,1,158.85,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13938,35,1,71.66,B,D,D,BDD,
13939,23,3,568.55,B,B,C,BBC,
13940,17,4,839.14,A,B,B,ABB,
13941,21,5,5112.96,B,B,A,BBA,
13946,79,3,561.57,C,B,C,CBC,
13947,65,1,90.6,C,D,D,CDD,
13948,360,1,102.0,D,D,D,DDD,"Churn! clientes que gastaram bem pouco e fizeram poucas compras, fazer nada"
13949,2,6,2427.32,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13950,11,4,745.06,A,B,B,ABB,
13951,176,3,674.45,D,B,B,DBB,
13952,217,1,1208.31,D,D,B,DDB,
13953,7,7,3515.68,A,A,A,AAA,"Enviar cupons de desconto, Pedir para indicar nosso produto pra algum amigo, Ao lançar um novo produto enviar amostras grátis pra esses."
13954,1,2,439.91999999999996,A,C,C,ACC,
